vve;woningen;postcode;huisnummer;wijk;stadsdeel;lat;lon;aantal_postcodes
Vereniging Van Eigenaars Menno Ter Braakstraat 106 Tot En Met 154 (Even Nummers) Te 'S-Gravenhage (Canninnefaten Ii);25;2548EB;106;Wateringse Veld;Escamp;52.035359484100375;4.273374992058899;1
Vereniging Van Eigenaars Pijlstaartplein 39/63;25;2492PD;39;Leidschenveen;Leidschenveen-Ypenburg;52.067067994836464;4.415689929246032;1
Vereniging Van Eigenaars Delta I;25;2492TM;28;Leidschenveen;Leidschenveen-Ypenburg;52.0584165652197;4.4215703980570895;1
"""Vereniging Van Eigenaars Aquahorizonte I Te Leidschenveen""";25;2492TV;15;Leidschenveen;Leidschenveen-Ypenburg;52.06106230188081;4.418403238866208;1
Vereniging Van Eigenaars Groen Van Prinstererlaan 58 Tot En Met 68,72 Tot En Met 94,98 Tot En Met 108,110 Tot En Met 116 En Treublaan 10 Tot En Met 24 Te 'S-Gravenhage;25;2555HS;58;Waldeck;Loosduinen;52.06567906131415;4.244824627196666;2
Vereniging Van Eigenaars Van Bleiswijkstraat 65 T/M 119 'S-Gravenhage;24;2582LA;65;Geuzen- en Statenkwartier;Scheveningen;52.09504319251464;4.282063999220554;2
Vereniging Van Eigenaren Meppelweg 152 Tot En Met 200 Te 'S-Gravenhage;24;2544BD;152;Morgenstond;Escamp;52.053683317452574;4.271493407473801;1
Vereniging Van Eigenaars Harmelenstraat 12 T/M 58 Te 'S-Gravenhage;24;2546ED;12;Leyenburg;Escamp;52.05842519290395;4.270404408335714;2
Vereniging Van Eigenaars Smaragdhorst 157/233 Te 'S-Gravenhage;24;2592RJ;157;Mariahoeve en Marlot;Haagse Hout;52.0973073661762;4.358028021916046;1
Vereniging Van Eigenaars Rembrandtstraat 79 Tot En Met 129 (Oneven Nummers) Te S Gravenhage;24;2526PR;97;Schildersbuurt;Centrum;52.070245506448096;4.304902737746842;2
Vereniging Van Eigenaren Dennehove Te S Gravenhage;24;2597JN;145;Westbroekpark en Duttendel;Scheveningen;52.103607954136;4.297932196825003;1
Vereniging Van Eigenaars Leyweg 452-496 ( Even Nummers) En Benschoplaan 52-54 Te 'S-Gravenhage;24;2545EH;452;Leyenburg;Escamp;52.05560212929709;4.268320595590825;3
Vereniging van Eigenaars van Flatgebouw Leyweg 705 tot en met 759;24;2545GM;713;Morgenstond;Escamp;52.04722645101287;4.277833264298853;1
Vereniging Van Eigenaars Smaragdhorst 79/153 En Opaalhorst 2/12 Te 'S-Gravenhage;24;2592RH;79;Mariahoeve en Marlot;Haagse Hout;52.09700640523388;4.357587173650517;1
Vereniging van Eigenaars Groen van Prinstererlaan II (Groen van Prinstererlaan 118 tot en met 192 (even nummers) te 's-Gravenhage);24;2555HV;138;Waldeck;Loosduinen;52.06527332609035;4.244955613573802;2
Vereniging Van Eigenaars Escamplaan 743 Tot En Met 823 (Oneven Nummers) Te 'S-Gravenhage;24;2547EJ;767;Leyenburg;Escamp;52.059185921595564;4.265042450537353;1
Vereniging Van Eigenaars Ridderspoorweg 232/254 En De Savornin Lohmanlaan 55/77 Te 'S-Gravenhage;24;2565AS;232;Bohemen en Meer en Bos;Loosduinen;52.06957091055498;4.245158386490185;2
Vereniging Van Eigenaren Meppelweg 202 Tot En Met 254 En Leyweg 375-377-379 Te 'S-Gravenhage;24;2544BE;202;Morgenstond;Escamp;52.05320560829834;4.270505253621196;1
Vereniging Van Eigenaars Rossinilaan 6 Tot En Met 56 (Even Nummers) Te 'S-Gravenhage;24;2551MG;8;Waldeck;Loosduinen;52.063515633308754;4.243778232123207;1
Vereniging van Eigenaars woningen Stadhoudersplantsoen 68 tot en met 90 (even nummers) en Lübeckstraat 29 tot en met 51 (oneven nummers) te 's-Gravenhage;24;2517SL;29;Duinoord;Scheveningen;52.086083743361634;4.2794032901087276;2
Vereniging Van Eigenaars Fase 2 Van Gebouw Hooftskade 1/Hoek Koningstraat 1 Te 'S-Gravenhage;24;2526KA;28;Schildersbuurt;Centrum;52.07134331384993;4.311223750694181;2
Vereniging Van Eigenaars Saffierhorst 50 T/M 124 ( Even Nummers) En Parelmoerhorst Te 'S-Gravenhage;24;2592GM;78;Mariahoeve en Marlot;Haagse Hout;52.09528588032284;4.355678318218018;1
Vereniging Van Eigenaars Schipborgstraat 1 Tot En Met 55(Oneven Nummers) Te 'S-Gravenhage;24;2541PL;1;Morgenstond;Escamp;52.04175096307624;4.2803394459208075;1
Vereniging Van Eigenaars Saffierhorst 2 T/M 48 ( Even Nrs) Parelmoerhorst 1 T/M 25 ( Oneven Nrs) Te 'S-Gravenhage;24;2592GL;2;Mariahoeve en Marlot;Haagse Hout;52.0950219807464;4.3551431758379575;1
Vereniging van Eigenaars Indigostraat 54 tot en met 104-II (even nummers) te 's-Gravenhage;24;2563RK;54;Valkenboskwartier;Segbroek;52.06833886477218;4.270716658608217;1
Vereniging Van Eigenaars Ridderspoorweg 206/228 En De Savornin Lohmanlaan 29/51 Te 'S-Gravenhage;24;2565AR;206;Bohemen en Meer en Bos;Loosduinen;52.06925570754592;4.24552833410274;2
Vereniging van Eigenaren Beethovenlaan 101 tot en met 153 te 's-Gravenhage;24;2551KC;101;Waldeck;Loosduinen;52.05821490414527;4.228216950540011;2
"Vereniging van eigenaars flatgebouw ""Leyenhove"" Leyweg 600 tot en met 652 (even nummers) te 's-Gravenhage";24;2545GN;600;Morgenstond;Escamp;52.053198899341595;4.271194348575789;1
Vereniging van Eigenaren Lübeckstraat 7 tot en met 23 en Stadhoudersplantsoen 32 tot en met 62 te 's-Gravenhage;24;2517SE;32;Duinoord;Scheveningen;52.08674131342613;4.279730073680186;2
Vereniging van Eigenaars Loosdrechtsestraat 2/48;24;2574PM;2;Rustenburg en Oostbroek;Escamp;52.064465063208964;4.274839541972978;2
Vereniging van Eigenaars Gramsbergenlaan 55 tot en 107 (oneven) te 2541 AG te 's-Gravenhage;24;2541AG;55;Morgenstond;Escamp;52.05324001801119;4.2732722969706485;1
Vereniging van Eigenaars Gramsbergenlaan 74 tot en met 126 (oneven) te 2541 AM te 's-Gravenhage;24;2541AM;74;Morgenstond;Escamp;52.05284759821638;4.2737443032386855;1
Vereniging van Eigenaars Van Dijckstraat 98 tot en met 142 te 's-Gravenhage;24;2526SG;98;Schildersbuurt;Centrum;52.06879154731608;4.307355262218447;1
Vereniging van Eigenaren Aronskelkweg 106/160 te 's-Gravenhage;24;2555GR;122;Bohemen en Meer en Bos;Loosduinen;52.0666867704017;4.237320574753583;2
Vereniging Van Eigenaren Catharina Van Rennesstraat 130 T/M 184 (Even Nummers) Te 'S-Gravenhage;24;2551GR;146;Waldeck;Loosduinen;52.06018896221976;4.234920309508571;1
Vereniging Van Eigenaren West End I.Groen Van Prinstererlaan 149-233 Te 'S-Gravenhage;24;2555HR;217;Waldeck;Loosduinen;52.0643952398981;4.244548435888078;3
Vereniging Van Eigenaars Muurbloemweg 87 T/M 133 Te 'S-Gravenhage;24;2555NE;111;Bohemen en Meer en Bos;Loosduinen;52.06785080706425;4.232856427641874;2
Vereniging Van Eigenaars Landrestraat 997 T/M 1065(Oneven Nrs) Te 'S-Gravenhage;24;2551BP;1005;Waldeck;Loosduinen;52.058422328532465;4.227049780180018;2
Vereniging van Eigenaars ondersplitsing gebouw Chopinstraat 4 tot en met 56 (even nummers) te 's-Gravenhage;24;2551SW;4;Waldeck;Loosduinen;52.05533484769968;4.235712963189849;2
Vereniging van Eigenaars ondersplitsing gebouw Aaltje Noordewierstraat 332 tot en met 386 (even nummers) te 's-Gravenhage;24;2551SP;352;Waldeck;Loosduinen;52.05495336263356;4.234468041857382;2
Vereniging Van Eigenaren De Savornin Lohmanlaan 81/105-Ridderspoorweg 258/282 Te S Gravenhage;24;2565AT;260;Bohemen en Meer en Bos;Loosduinen;52.06982204993786;4.244833025038415;2
Vereniging van Eigenaars Laan van Meerdervoort 950 tot en met 998 te 's-Gravenhage;24;2564AV;950;Vruchtenbuurt;Segbroek;52.06844241625431;4.249744283382182;1
Vereniging Van Eigenaren Sportlaan 1082 T/M 1128 (Even Nrs.) Te 'S-Gravenhage;24;2566NJ;1082;Bomen- en Bloemenbuurt;Segbroek;52.078383057475705;4.256442745167199;2
Vereniging Van Eigenaren Sportlaan 914 T/M 960 (Even) Te 'S-Gravenhage;24;2566ND;930;Bomen- en Bloemenbuurt;Segbroek;52.079002960934034;4.257946086976465;2
Vereniging Van Eigenaars Van Het Flatgebouw Zwedenburg 113 T/M 155 En 159 T/M 163 (Oneven) En Walenburg 1 T/M 17 ( Oneven) Te 'S-Gravenhage;24;2591BD;113;Mariahoeve en Marlot;Haagse Hout;52.0917767476164;4.361730575409188;2
"Vereniging Van Eigenaars ""Golfzicht"",Stadhouderslaan 54 T/M 76 (Even Nrs.) Te 'S-Gravenhage";24;2517JA;54;Duinoord;Scheveningen;52.086613499903585;4.280676146767861;1
Vereniging Van Eigenaars Woningen Stadhoudersplantsoen 92 T/M 114 (Even) En Lubeckstraatstraat 53 T/M 75 (Oneven) Te 'S-Gra- Venhage;24;2517SH;92;Duinoord;Scheveningen;52.086222738550525;4.278412414769534;2
Vereniging van Eigenaars Tollensstraat 53 en 55, Vondelstraat 1 tot en met 47 (oneven) en Bilderdijkstraat 40 te 's-Gravenhage;24;2513EN;1;Zeeheldenkwartier;Centrum;52.08047746604327;4.301493236384199;2
Vereniging Van Eigenaars Woning/Parkeergebouw Bazarlaan 20 En 22, De Ruyterstraat 19 En 21 En Het Dorus Rijkersplein 25 Tot En Met 95 (Doorlopend) En 101 Tot En Met 171 (Doorlopend) Te S Gravenhage En;24;2518DD;94;Zeeheldenkwartier;Centrum;52.08364066220115;4.3021467530423765;6
"""Vereniging van Eigenaars Dr Kuyperstraat 6 te 's-Gravenhage""";24;2514BB;6C;Willemspark;Centrum;52.086901560267954;4.312511158034566;1
Vereniging van Eigenaars Pieter Meinersstraat nummers 2 tot en met 58 te 's-Gravenhage;24;2597VL;2;Benoordenhout;Haagse Hout;52.093926962988654;4.331783346566589;1
Vereniging Van Eigenaren Van Diepenburchstraat 122 T/M 168(Even)Te 'S-Gravenhage;24;2597PX;122;Benoordenhout;Haagse Hout;52.1005526540819;4.313416682932543;2
Vereniging Van Eigenaren Van Alkemadelaan 624 T/M 678 .Bronovolaan 17 19 Te 'S-Gravenhage;24;2597AW;626;Benoordenhout;Haagse Hout;52.10283791995366;4.318256367340502;1
Vereniging Van Eigenaren Van Kijfhoeklaan 47 T/M 107 ( Oneven) Te 'S-Gravenhage;24;2597TC;65;Benoordenhout;Haagse Hout;52.10338420024926;4.322350068054454;2
Vereniging Van Eigenaren Flatgebouw Van Montfoortlaan 34 T/M 56 ( Even Nummers) Te 'S-Gravenhage;24;2596ST;34;Benoordenhout;Haagse Hout;52.09847280460739;4.321111388215825;2
Vereniging Van Eigenaren Laan Van Clingendael 101 T/M 157 En Breitnerlaan 402 Tot En Met 424 Te 'S-Gravenhage;24;2597CC;101;Benoordenhout;Haagse Hout;52.09618466110692;4.333868533133902;1
Vereniging Van Eigenaren: Van Trigtstraat 80 T/M 134 ( Even) En Breitnerlaan 426 Te'S-Gravenhage;24;2597XB;80;Benoordenhout;Haagse Hout;52.096411653196775;4.334476312076658;1
Vereniging Van Eigenaars Residentie Clingendael I Aan De Thereseschwartzestraat Te 'S-Gravenhage;24;2597ST;95;Benoordenhout;Haagse Hout;52.0970742438939;4.338883268346955;1
Vereniging Van Eigenaars Residentie Clingendael Ii Aan De Therese Schwartzestraat Te 'S-Gravenhage;24;2597SP;6;Benoordenhout;Haagse Hout;52.09654274495569;4.338614597809703;1
Vereniging Van Eigenaars Flatgebouw Vijzelstraat 44/96 (Even Nummers) Te 'S-Gravenhage;24;2584GP;44;Scheveningen;Scheveningen;52.10414332426552;4.281606589481013;2
Vereniging van Eigenaren Koningin Marialaan 136 tot en met 200 (even nummers) te 's-Gravenhage;24;2595GE;142;Bezuidenhout;Haagse Hout;52.083828585484326;4.335001662984158;1
Vereniging Van Eigenaars Mariastraat 38 T/M 92 (Even Nr) Te 'S-Gravenhage;24;2595GP;66;Bezuidenhout;Haagse Hout;52.08423498077374;4.336983466314876;2
Vereniging Van Eigenaars 'S-Gravenduyn Blok 5.0 Aan De Groningsestraat Te 'S-Gravenhage;24;2587PA;37;Belgisch Park;Scheveningen;52.11438560509927;4.287900613966326;1
Vereniging Van Eigenaars Groothandelsmarkt Te 'S-Gravenhage;24;2525JR;204B;Groente- en Fruitmarkt;Centrum;52.06006343163899;4.297005514733837;1
Vereniging Van Eigenaars Hobbemastraat 4 Tot En Met 32 (Even Nummers) Hoek Van Ravesteinstraat 4 Te 'S-Gravenhage;24;2526JN;8;Schildersbuurt;Centrum;52.07047524432409;4.307961166303771;2
Vereniging Van Eigenaars Woningen Hannemanplantseon 50 Tot En Met 78 En Stallinggarage J Jordaensstraat 5/Hannemanstraat 39 Te 'S-Gravenhage;24;2526LE;51;Schildersbuurt;Centrum;52.068698062967925;4.3099628442694895;1
Vereniging Van Eigenaren Van Der Veldestraat 36 T/M 80 ( Even) Te 'S-Gravenhage;24;2525AX;50;Schildersbuurt;Centrum;52.06898468577728;4.298301358016035;2
Vereniging Van Eigenaars Hobbemastraat Kop 9, Gelegen Te 'S-Gravenhage Aan De Hobbemastraat, Van Der Neerstraat En Brueghelstraat;24;2525RB;95A;Schildersbuurt;Centrum;52.068166899988384;4.301430698727237;4
Vereniging Van Eigenaars Vaillantlaan/Hoek Hoefkade/Hoek Stortenbekerstraat;24;2525LA;491;Schildersbuurt;Centrum;52.06506310913188;4.305835030810522;1
Vereniging Van Eigenaars Steenwijklaan 172 Tot En Met 224(Even Nummers)Te 'S-Gravenhage;24;2541RR;172;Morgenstond;Escamp;52.0434812541546;4.281286355247948;1
Vereniging Van Eigenaars Steenwijklaan 226 Tot En Met 278(Even Nummers) Te 'S-Gravenhage;24;2541RS;226;Morgenstond;Escamp;52.043100370353095;4.280554309415392;1
"""V.V.E. Complex Vriezenveenstraat/Loevesteinlaan Te 'S-Gravenhage""";24;2541CA;20;Morgenstond;Escamp;52.04723112599483;4.284988281969081;3
Vereniging van Ondereigenaars Jonkersdreef 1 t/m 53 (oneven nummers) te 's-gravenhage;24;2542XB;1;Bouwlust/Vrederust;Escamp;52.033030615868874;4.261897431560624;1
Vereniging van Ondereigenaars Gebouw Drostendreef 1 tot en met 53 (oneven nummers) te 's-Gravenhage;24;2542VX;1;Bouwlust/Vrederust;Escamp;52.033690058059406;4.263352589544268;1
Vereniging van Ondereigenaars Gebouw Beresteinlaan 637 tot en met 689 (oneven nummers) te 's-Gravenhage;24;2542JS;637;Bouwlust/Vrederust;Escamp;52.034348488923364;4.264807305236704;1
Vereniging van Eigenaars Maartensdijklaan 463 tot en met 515 (oneven nummers) te 's-Gravenhage;24;2541VA;463;Morgenstond;Escamp;52.051083860402855;4.276850305128859;1
Vereniging van Eigenaars Lonnekerstraat 5 tot en met 57 (oneven nrs);24;2541TS;5;Morgenstond;Escamp;52.050233370004214;4.276214024528451;1
Vereniging van Eigenaars Hengelolaan 118 tot en 170 (even nrs);24;2545JS;118;Morgenstond;Escamp;52.05079173552003;4.2763034353421085;1
"Vereniging Van Eigenaars ""Toppereend""";24;2492NH;2;Leidschenveen;Leidschenveen-Ypenburg;52.06938656174441;4.413520830151056;1
Vereniging van Eigenaars Dodaarsoever 17/63 Te Leidschendam;24;2492RZ;17;Leidschenveen;Leidschenveen-Ypenburg;52.06329712038954;4.419903434849275;1
V.V.E. Terrana I Te 'S-Gravenhage;24;2493BA;6;Leidschenveen;Leidschenveen-Ypenburg;52.06110032253295;4.394625166028738;1
V.V.E. Terrana Ii Te 'S-Gravenhage;24;2493BE;6;Leidschenveen;Leidschenveen-Ypenburg;52.06324444810124;4.397077572292711;1
Vereniging Van Eigenaars Monnikendamplein 10 T/M 33 Te 'S-Gravenhage;24;2547CV;18;Leyenburg;Escamp;52.06287303542545;4.270530656616429;2
Vereniging Van Eigenaars Lopikstraat /Werkhovenstraat Te 'S-Gravenhage;24;2546EP;6;Leyenburg;Escamp;52.05961629327976;4.271017267222549;2
Vereniging Van Eigenaars Edamstraat 111 tot en met 179 (oneven nummers);24;2547VP;133;Leyenburg;Escamp;52.06051302196657;4.264577463521188;1
Vereniging Van Eigenaars Escamplaan 193/239 (Oneven) Te 'S-Gravenhage;24;2547GE;193;Leyenburg;Escamp;52.06310489488919;4.272151624928621;1
Vereniging Van Eigenaars Castricumplein 40, 41, 42, 43, 44, 45 En 47 En Escamplaan 687 Tot En Met 739 (Oneven Nummers) Te 'S-Gravenhage;24;2547EG;687;Leyenburg;Escamp;52.059303475223935;4.2652262317487155;1
Vereniging van Eigenaars Schwerinkade 1 tot en met 29, 29A tot en met 29G en 30 te 2552 RN 's-Gravenhage;24;2552RN;1;Loosduinen;Loosduinen;52.05088340065446;4.236636368479681;2
Vereniging Van Eigenaars Leyweg Nummers 176 T/M 222 (Even);24;2545EA;176;Leyenburg;Escamp;52.05858589028855;4.264776320055107;1
Vereniging Van Eigenaren Leyweg 597 T/M 665 (Oneven) Te 'S-Gravenhage;24;2545GK;635;Morgenstond;Escamp;52.04830225589937;4.276125181926009;2
Vereniging Van Eigenaren Wantsnijdersgaarde 549-601 Te 'S-Gravenhage;24;2542GN;567;Bouwlust/Vrederust;Escamp;52.03460598254108;4.266198934245002;2
"Vereniging van eigenaars ""Verisstraat 158 tot en met 212 (even nummers)"" te 's-Gravenhage";24;2521CS;166;Laakkwartier en Spoorwijk;Laak;52.06203828230351;4.3130014856390435;1
V.V.E. Parkzicht Te 'S-Gravenhage;24;2548HN;5;Wateringse Veld;Escamp;52.02899994887368;4.288753394707082;1
Vereniging van Eigenaars Catharinaland 19 tot met 73 (oneven nummers) te 's-Gravenhage;24;2591CE;21;Mariahoeve en Marlot;Haagse Hout;52.094136434145376;4.365954784136875;2
Vereniging van Eigenaars Catharinaland 77 tot en met 129 (oneven nummers) te 's-Gravenhage;24;2591CG;77;Mariahoeve en Marlot;Haagse Hout;52.094357589196235;4.366562682868761;2
Vereniging van Eigenaars Catharinaland 133 tot en met 185 (oneven nummers) te 's-Gravenhage;24;2591CJ;151;Mariahoeve en Marlot;Haagse Hout;52.09439299184088;4.367222619724146;2
Vereniging van Eigenaars Catharinaland 189 tot en met 243 (oneven nummers) te 's-Gravenhage;24;2591CK;191;Mariahoeve en Marlot;Haagse Hout;52.094542511519755;4.367900343394386;1
Vereniging van Eigenaars Catharinaland 247 tot en met 299 (oneven nummers) te 's-Gravenhage;24;2591CL;247;Mariahoeve en Marlot;Haagse Hout;52.094363376811664;4.368403473484736;1
Vereniging van Eigenaars Catharinaland 303 tot en met 355 (oneven nummers) te 's-Gravenhage;24;2591CM;303;Mariahoeve en Marlot;Haagse Hout;52.09409824084833;4.368965341930208;1
"""Vereniging van Eigenaars Isabellaland 375 tot en met 433 (oneven nummers) en Hendrinaland 224, 226 en 228 te 's-Gravenhage";24;2591SK;399;Mariahoeve en Marlot;Haagse Hout;52.09436412659327;4.369507761746241;2
Vereniging Van Eigenaren Juliana Van Stolberglaan 158/210 Te 'S-Gravenhage;24;2595CM;158;Bezuidenhout;Haagse Hout;52.084270372971424;4.339700416209754;1
Vereniging Van Eigenaren Flatgebouw Carel Reinierszkade 139 T/M 185 (Oneven Nrs.) Te 'S-Gravenhage;24;2593HP;151;Bezuidenhout;Haagse Hout;52.08803403962875;4.346108738015687;2
Vereniging Van Eigenaren Wantsnijdersgaarde 495 T/M 547 Te 'S-Gravenhage;24;2542GM;513;Bouwlust/Vrederust;Escamp;52.03480128819608;4.266594174119076;2
Vereniging van Eigenaren De Savornin Lohmanlaan 3/27, Ridderspoorweg 180/204 's-Gravenhage;23;2565AP;180;Bohemen en Meer en Bos;Loosduinen;52.0689419599761;4.2458927551287635;2
Vereniging van Eigenaars Groen Van Prinstererlaan 194/268 te 's-Gravenhage;23;2555HZ;244;Waldeck;Loosduinen;52.0649014526099;4.2453676487129925;2
"""Vereniging Van Eigenaars Woningen A-1 In Gebouw Zuiderhof""";23;2545LP;1;Morgenstond;Escamp;52.04851682276086;4.275123721477646;1
Vereniging Van Ondereigenaren Minerva (Laakhaven);23;2521DZ;34;Laakkwartier en Spoorwijk;Laak;52.06868199769005;4.324469312765368;1
Vereniging Van Eigenaars Dorkewater Te S Gravenhage;23;2497XX;16;Ypenburg;Leidschenveen-Ypenburg;52.03662913835733;4.369105461812736;1
Vereniging Van Eigenaars Harbour Residence Zeesluisweg Te Scheveningen;23;2583DS;90L;Scheveningen;Scheveningen;52.10104179920503;4.271719293047657;1
Vereniging Van Eigenaars Goeverneurlaan 26-72 Te 'S-Gravenhage;23;2523BL;40;Laakkwartier en Spoorwijk;Laak;52.06011500099263;4.326541785631133;2
"""Vereniging van eigenaars Ondersplitsing Woningen A3 gebouw De President Verhulstplein 11,12,13,15,16 en 17 te 's-Gravenhage""";23;2517SC;12Y;Duinoord;Scheveningen;52.085101803171874;4.2746558167241115;1
Vereniging van Eigenaars Soestdijksekade 366 tot en met 412 (even nummers);23;2574BV;388;Rustenburg en Oostbroek;Escamp;52.062392149687376;4.275755823219884;2
Vereniging Van Eigenaren Catharina Van Rennesstraat 40 T/M 94 (Even Nummers) Te 'S-Gravenhage;23;2551GN;56;Waldeck;Loosduinen;52.06055719033485;4.2360492030948755;1
Vereniging Van Eigenaren Catharina Van Rennesstraat 220 T/M 274 (Even Nummers) Te 'S-Gravenhage;23;2551GT;236;Waldeck;Loosduinen;52.05981084698059;4.233799942910606;1
Vereniging van eigenaars Ondersplitsing ZuiderDuineN Blok C, aan de Ockenburghstraat 39,39a tot en met 39x te 's-Gravenhage;23;2553AA;39J;Kijkduin en Ockenburgh;Loosduinen;52.0602798954604;4.225110197490307;1
Vereniging Van Eigenaars Woning/Winkelcomplex Paul Krugerplein/ Paul Krugerlaan Te S Gravenhage;23;2571RH;90;Transvaalkwartier;Centrum;52.06889903115459;4.291146841174975;1
Vereniging Van Eigenaars Aarnout Droststraat 59-93 (Oneven Nrs.)Janssoniusstraat 45-47 Enjan Wapstraat 26-64 Te 'S-Gravenhage;23;2523EL;59;Laakkwartier en Spoorwijk;Laak;52.05694188305065;4.319493509438985;1
Vereniging Van Eigenaars Troelstrakade 317/363 En Beatrijsstraat6 Te 'S-Gravenhage;23;2531AH;319;Moerwijk;Escamp;52.05730889903563;4.298644697091307;1
Vereniging Van Eigenaars Torenhof Aan De Torenstraat;23;2513VB;6;Centrum;Centrum;52.078002891325795;4.30441271719404;2
vve woningen breughelstraat 181, 181a, 183, 183a, 183c, 183d,185, 185a, 187, 187a, 189,191, v.d. neerstraat 224 t/m 236 even nummers, 230a, 232a, 234a, en verspronckstraat 31 t/m 41 oneven enz .......;23;2525RD;181A;Schildersbuurt;Centrum;52.0673826650339;4.302400337491511;3
Vereniging Van Eigenaars Goeverneurlaan 314 T/M 330 (Even) Jonckbloetplein 80 T/M 86 En 88, Haverschmidtstraat 62 T/M 74 (Even) Te 'S-Gravenhage;23;2523BT;316;Laakkwartier en Spoorwijk;Laak;52.058724788078;4.322677020511374;3
Vereniging Van Eigenaars Van Musschenbroekstraat 14/42/Drebbel- Straat 2/4 'S Gravenhage;23;2522AR;14;Laakkwartier en Spoorwijk;Laak;52.0642414956124;4.329354953160279;2
